image_path,label
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_216.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_217.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_218.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_219.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_220.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_221.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_222.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_223.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_224.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_225.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_226.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_227.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_228.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_229.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_230.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_231.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_232.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_233.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_234.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_235.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_236.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_237.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_238.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_239.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_240.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_241.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_242.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_243.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_244.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_245.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_246.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_247.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_248.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_249.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_250.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_251.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_252.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_253.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_254.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_255.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_256.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_257.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_258.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_259.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_260.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_261.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_262.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_263.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_264.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_265.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_266.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_267.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_268.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_269.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_270.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_271.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_272.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_273.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_274.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_275.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_276.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_277.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_278.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_279.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_280.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_281.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_282.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_283.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_284.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_285.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_286.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_287.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_288.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_289.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_290.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_291.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_292.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_293.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_294.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_295.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_296.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_297.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_298.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_299.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_300.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_301.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_302.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_303.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_304.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_305.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_306.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_307.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_308.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_309.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_310.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_311.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_312.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_313.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_314.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_315.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_316.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_317.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_318.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_319.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_320.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_321.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_322.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_323.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_324.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_325.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_326.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_327.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_328.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_329.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_330.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_331.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_332.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_333.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_334.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_335.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_336.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_337.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_338.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_339.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_340.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_341.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_342.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_343.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_344.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_345.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_346.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_347.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_348.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_349.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_350.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_351.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_352.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_353.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_354.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_355.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_356.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_357.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_358.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_359.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_360.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_361.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_362.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_363.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_364.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_365.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_366.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_367.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_368.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_369.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_370.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_371.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_372.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_373.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_374.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_375.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_376.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_377.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_378.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_379.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_380.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_381.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_382.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_383.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_384.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_385.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_386.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_387.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_388.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_389.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_390.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_391.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_392.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_393.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_394.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_395.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_396.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_397.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_398.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_399.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_400.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_401.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_402.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_403.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_404.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_405.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_406.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_407.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_408.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_409.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_410.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_411.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_412.jpg,post-impressionism
